e_id	copynumber
COG0338	1
COG0340	1
COG0343	1
COG0346	1
COG0347	1
COG0350	1
COG0351	1
COG0352	1
COG0358	1
COG0361	1
COG0365	1
COG0367	1
COG0368	1
COG0369	1
COG0370	1
COG0371	1
COG0372	1
COG0373	1
COG0374	2
COG0375	1
COG0378	1
COG0379	1
COG0381	1
COG0382	1
COG0388	1
COG0391	1
COG0392	1
COG0393	2
COG0396	1
COG0399	3
COG0402	2
COG0409	1
COG0417	2
COG0419	1
COG0420	1
COG0422	2
COG0423	1
COG0426	2
COG0432	1
COG0433	2
COG0436	5
COG0438	3
COG0439	1
COG0440	1
COG0441	1
COG0443	2
COG0444	2
COG0446	1
COG0448	1
COG0449	2
COG0451	6
COG0452	2
COG0454	2
COG0456	4
COG0457	6
COG0458	2
COG0459	2
COG0460	1
COG0461	1
COG0462	1
COG0463	22
COG0464	2
COG0466	2
COG0468	2
COG0469	1
COG0470	2
COG0472	2
COG0473	2
COG0474	1
COG0476	1
COG0477	2
COG0479	1
COG0480	1
COG0483	1
COG0484	1
COG0489	1
COG0491	1
COG0492	1
COG0494	2
COG0495	1
COG0496	1
COG0498	1
COG0499	1
COG0500	13
COG0502	2
COG0503	1
COG0504	1
COG0505	1
COG0513	2
COG0515	1
COG0516	1
COG0517	4
COG0518	1
COG0519	1
COG0521	1
COG0522	1
COG0524	3
COG0525	1
COG0526	1
COG0527	1
COG0528	1
COG0530	1
COG0532	1
COG0533	1
COG0534	4
COG0535	4
COG0540	1
COG0541	1
COG0542	1
COG0543	1
COG0548	1
COG0550	1
COG0551	1
COG0552	1
COG0553	1
COG0555	1
COG0556	1
COG0558	1
COG0560	1
COG0561	1
COG0562	1
COG0565	1
COG0569	2
COG0571	1
COG0574	1
COG0575	1
COG0576	1
COG0577	2
COG0580	2
COG0582	5
COG0583	1
COG0585	1
COG0589	3
COG0591	1
COG0592	1
COG0595	1
COG0599	1
COG0600	1
COG0601	2
COG0602	1
COG0603	1
COG0608	2
COG0609	2
COG0610	1
COG0611	1
COG0613	1
COG0614	1
COG0615	2
COG0616	1
COG0619	6
COG0620	1
COG0621	1
COG0622	1
COG0628	1
COG0636	1
COG0638	2
COG0639	3
COG0640	2
COG0641	1
COG0644	1
COG0648	1
COG0650	2
COG0651	1
COG0652	1
COG0655	2
COG0656	2
COG0661	1
COG0663	2
COG0668	1
COG0673	1
COG0674	3
COG0677	2
COG0679	1
COG0680	2
COG0681	2
COG0684	1
COG0689	1
COG0692	1
COG0695	1
COG0704	1
COG0708	1
COG0714	1
COG0715	1
COG0716	4
COG0717	2
COG0719	1
COG0720	1
COG0721	1
COG0722	1
COG0725	1
COG0730	1
COG0731	1
COG0732	7
COG0733	2
COG0746	1
COG0747	2
COG0750	1
COG0765	1
COG0769	3
COG0770	1
COG0771	1
COG0778	5
COG0790	1
COG0794	1
COG0798	1
COG0811	4
COG0822	1
COG0826	3
COG0834	1
COG0846	1
COG0856	1
COG0864	1
COG1001	1
COG1002	4
COG1004	1
COG1006	1
COG1010	1
COG1011	1
COG1012	1
COG1013	2
COG1014	4
COG1029	1
COG1032	1
COG1035	3
COG1036	1
COG1041	1
COG1042	1
COG1045	1
COG1047	1
COG1051	1
COG1053	1
COG1056	1
COG1060	2
COG1063	2
COG1073	1
COG1077	1
COG1078	1
COG1082	2
COG1083	1
COG1084	1
COG1086	1
COG1088	1
COG1091	1
COG1093	1
COG1094	1
COG1095	1
COG1096	1
COG1097	1
COG1099	1
COG1102	1
COG1104	1
COG1107	2
COG1109	2
COG1111	1
COG1112	1
COG1116	1
COG1120	2
COG1122	4
COG1123	3
COG1124	2
COG1126	1
COG1129	1
COG1131	1
COG1132	10
COG1134	2
COG1136	2
COG1139	1
COG1142	2
COG1143	1
COG1144	1
COG1145	11
COG1146	4
COG1148	2
COG1153	1
COG1155	1
COG1156	1
COG1163	1
COG1173	2
COG1180	2
COG1183	1
COG1192	1
COG1193	1
COG1196	1
COG1199	2
COG1201	1
COG1202	1
COG1204	1
COG1205	1
COG1208	3
COG1210	1
COG1211	2
COG1213	1
COG1215	1
COG1216	5
COG1222	1
COG1223	1
COG1225	1
COG1226	1
COG1227	1
COG1228	2
COG1229	1
COG1234	1
COG1235	1
COG1239	1
COG1241	2
COG1243	1
COG1244	1
COG1245	1
COG1249	2
COG1250	1
COG1253	1
COG1255	1
COG1257	1
COG1258	1
COG1260	1
COG1266	3
COG1267	1
COG1268	1
COG1269	1
COG1270	1
COG1275	1
COG1287	1
COG1293	1
COG1300	1
COG1303	1
COG1304	1
COG1305	37
COG1308	1
COG1309	3
COG1310	1
COG1311	1
COG1320	1
COG1321	1
COG1323	2
COG1325	1
COG1326	1
COG1328	1
COG1332	1
COG1337	1
COG1339	1
COG1340	1
COG1343	2
COG1348	1
COG1350	1
COG1353	1
COG1355	1
COG1358	1
COG1359	1
COG1363	1
COG1364	1
COG1365	1
COG1369	1
COG1370	1
COG1371	1
COG1373	13
COG1378	1
COG1379	1
COG1382	1
COG1383	1
COG1384	1
COG1387	1
COG1389	1
COG1390	1
COG1393	1
COG1394	1
COG1395	1
COG1396	2
COG1397	1
COG1400	1
COG1401	1
COG1402	1
COG1403	1
COG1405	1
COG1408	1
COG1409	1
COG1411	1
COG1412	1
COG1413	3
COG1415	1
COG1418	1
COG1421	1
COG1422	1
COG1429	3
COG1430	1
COG1436	1
COG1437	1
COG1439	2
COG1451	1
COG1453	4
COG1460	1
COG1465	1
COG1467	1
COG1468	3
COG1469	1
COG1471	1
COG1474	2
COG1475	1
COG1476	2
COG1478	1
COG1487	2
COG1488	2
COG1489	2
COG1490	1
COG1491	1
COG1492	2
COG1497	1
COG1498	1
COG1499	1
COG1500	1
COG1503	1
COG1511	1
COG1513	1
COG1514	1
COG1518	1
COG1520	7
COG1522	1
COG1525	1
COG1526	1
COG1527	1
COG1528	1
COG1530	1
COG1533	1
COG1534	1
COG1537	1
COG1541	2
COG1545	1
COG1548	1
COG1549	2
COG1552	1
COG1563	1
COG1567	1
COG1570	1
COG1571	2
COG1572	1
COG1577	1
COG1578	1
COG1581	1
COG1583	1
COG1585	1
COG1587	1
COG1588	1
COG1591	1
COG1592	3
COG1594	2
COG1598	1
COG1599	1
COG1600	2
COG1601	1
COG1602	1
COG1603	1
COG1605	1
COG1606	1
COG1608	1
COG1611	1
COG1617	1
COG1625	1
COG1627	1
COG1630	1
COG1631	1
COG1632	1
COG1634	1
COG1637	1
COG1641	2
COG1644	1
COG1646	1
COG1648	1
COG1665	1
COG1669	1
COG1670	1
COG1672	5
COG1675	1
COG1676	1
COG1679	1
COG1682	2
COG1685	1
COG1690	1
COG1691	1
COG1693	1
COG1697	1
COG1698	1
COG1701	1
COG1704	1
COG1707	1
COG1710	1
COG1711	1
COG1712	1
COG1714	1
COG1715	1
COG1716	1
COG1717	1
COG1718	1
COG1719	1
COG1720	2
COG1722	1
COG1727	1
COG1730	1
COG1731	1
COG1733	3
COG1736	1
COG1738	1
COG1739	1
COG1745	1
COG1746	1
COG1748	1
COG1751	1
COG1757	1
COG1758	1
COG1759	1
COG1761	1
COG1763	1
COG1767	1
COG1771	1
COG1773	2
COG1777	1
COG1779	1
COG1781	1
COG1782	1
COG1784	1
COG1786	1
COG1793	1
COG1797	1
COG1798	1
COG1809	1
COG1812	1
COG1813	1
COG1817	1
COG1819	1
COG1821	1
COG1822	2
COG1824	1
COG1827	1
COG1828	1
COG1829	1
COG1830	1
COG1836	1
COG1838	2
COG1841	1
COG1844	1
COG1846	7
COG1849	1
COG1852	1
COG1853	2
COG1855	1
COG1860	1
COG1863	1
COG1865	1
COG1867	1
COG1873	4
COG1878	1
COG1887	11
COG1890	1
COG1891	1
COG1893	2
COG1898	3
COG1899	1
COG1900	1
COG1902	1
COG1903	1
COG1907	1
COG1908	2
COG1909	1
COG1911	1
COG1915	1
COG1916	1
COG1917	2
COG1918	1
COG1920	1
COG1921	1
COG1924	1
COG1927	1
COG1930	1
COG1933	1
COG1936	1
COG1937	1
COG1941	2
COG1944	1
COG1945	1
COG1950	1
COG1951	2
COG1958	2
COG1962	2
COG1964	1
COG1968	1
COG1971	1
COG1973	1
COG1976	1
COG1980	1
COG1985	1
COG1986	1
COG1988	1
COG1989	1
COG1990	1
COG1991	1
COG1994	1
COG1997	1
COG1998	1
COG2004	1
COG2005	1
COG2007	1
COG2012	1
COG2016	1
COG2019	1
COG2020	1
COG2021	2
COG2023	1
COG2026	1
COG2029	1
COG2033	1
COG2035	1
COG2036	3
COG2037	2
COG2038	1
COG2042	1
COG2043	2
COG2045	1
COG2047	1
COG2048	4
COG2050	1
COG2051	1
COG2053	1
COG2054	1
COG2055	1
COG2058	1
COG2061	1
COG2064	2
COG2068	1
COG2073	1
COG2074	1
COG2075	1
COG2076	1
COG2078	1
COG2079	1
COG2081	1
COG2082	1
COG2084	1
COG2085	2
COG2089	1
COG2090	1
COG2092	1
COG2093	1
COG2097	1
COG2098	1
COG2099	1
COG2101	1
COG2102	1
COG2104	1
COG2106	1
COG2110	1
COG2111	2
COG2116	1
COG2117	1
COG2118	1
COG2122	1
COG2123	1
COG2125	1
COG2126	1
COG2129	1
COG2136	1
COG2138	2
COG2139	1
COG2141	1
COG2144	1
COG2145	1
COG2147	1
COG2148	1
COG2150	1
COG2151	1
COG2157	1
COG2158	1
COG2159	1
COG2163	1
COG2167	1
COG2174	1
COG2189	6
COG2191	1
COG2207	1
COG2212	1
COG2217	6
COG2218	4
COG2219	1
COG2220	1
COG2221	1
COG2222	1
COG2226	1
COG2232	2
COG2233	1
COG2238	1
COG2241	1
COG2242	1
COG2243	1
COG2244	3
COG2246	1
COG2252	1
COG2260	1
COG2263	1
COG2266	1
COG2267	1
COG2303	1
COG2314	4
COG2369	1
COG2402	4
COG2403	1
COG2405	1
COG2429	1
COG2443	1
COG2450	1
COG2456	1
COG2457	1
COG2461	1
COG2511	1
COG2513	1
COG2517	1
COG2519	1
COG2520	2
COG2522	1
COG2524	1
COG2710	1
COG2768	1
COG2811	1
COG2816	1
COG2818	1
COG2834	1
COG2855	1
COG2856	3
COG2865	1
COG2873	2
COG2875	2
COG2887	1
COG2888	1
COG2890	1
COG2892	1
COG2896	1
COG2918	1
COG3039	5
COG3153	1
COG3161	1
COG3177	1
COG3252	2
COG3260	2
COG3261	2
COG3273	1
COG3276	1
COG3277	1
COG3291	4
COG3299	1
COG3315	2
COG3335	9
COG3356	1
COG3359	1
COG3363	1
COG3367	1
COG3371	1
COG3385	2
COG3415	15
COG3420	6
COG3425	1
COG3475	2
COG3482	1
COG3543	1
COG3548	2
COG3552	1
COG3585	3
COG3587	1
COG3608	1
COG3628	1
COG3635	2
COG3640	1
COG3666	12
COG3764	1
COG3815	1
COG3839	2
COG3853	1
COG3874	1
COG3980	1
COG4002	1
COG4007	1
COG4008	1
COG4009	1
COG4010	1
COG4012	1
COG4013	2
COG4014	1
COG4015	1
COG4016	1
COG4017	1
COG4018	1
COG4019	1
COG4020	1
COG4021	1
COG4022	1
COG4023	1
COG4026	1
COG4029	1
COG4030	1
COG4032	2
COG4033	1
COG4035	1
COG4036	1
COG4037	1
COG4038	1
COG4039	1
COG4040	1
COG4041	1
COG4042	1
COG4050	2
COG4051	1
COG4052	1
COG4053	1
COG4054	2
COG4055	2
COG4056	1
COG4057	2
COG4058	2
COG4059	1
COG4060	1
COG4061	1
COG4062	1
COG4063	3
COG4064	1
COG4065	1
COG4066	2
COG4068	1
COG4069	1
COG4070	1
COG4071	1
COG4073	1
COG4076	1
COG4077	1
COG4078	1
COG4079	1
COG4081	1
COG4084	1
COG4085	1
COG4086	1
COG4087	1
COG4121	1
COG4127	1
COG4172	1
COG4218	1
COG4231	1
COG4273	2
COG4277	1
COG4292	2
COG4335	1
COG4637	1
COG4676	1
COG4695	1
COG4721	1
COG4742	3
COG4744	2
COG4747	2
COG4802	1
COG4827	2
COG4845	1
COG4870	13
COG4883	1
COG4907	1
COG4930	2
COG4938	1
COG4962	1
COG4974	1
COG4978	1
COG4992	1
COG5005	1
COG5015	2
COG5016	1
COG5166	1
COG5253	1
COG5256	1
COG5362	1
COG5410	1
COG5423	1
COG5440	1
COG5643	3
